顧客番号,性別,居住地区,持ち家,年収,生年月日
22439,女性,目黒区,なし,7000000,1976-10-19
22440,女性,目黒区,あり,4400000,1971-09-21
22441,女性,杉並区,あり,5700000,1985-06-14
22442,男性,杉並区,なし,2200000,2002-10-08
22443,女性,世田谷区,あり,3700000,1998-07-21
22444,男性,杉並区,なし,5500000,1978-10-17
22445,女性,杉並区,あり,6600000,1981-07-03
22446,男性,世田谷区,あり,6400000,1997-03-03
22447,男性,品川区,なし,5900000,1992-04-09
22448,男性,品川区,あり,5400000,1980-04-22
22449,男性,目黒区,あり,5500000,1990-09-01
22450,女性,目黒区,なし,6500000,1981-03-26
22451,女性,目黒区,なし,6100000,1975-03-10
22452,女性,世田谷区,あり,4900000,1974-04-16
22453,男性,杉並区,なし,6000000,1981-12-03
22454,男性,杉並区,あり,4100000,1997-07-17
22455,男性,目黒区,なし,5400000,1965-12-17
22456,女性,杉並区,あり,5100000,1985-09-12
22457,男性,品川区,あり,7000000,1974-04-15
22458,男性,世田谷区,なし,4600000,1995-04-11
22459,男性,品川区,なし,5200000,1987-06-13
22460,女性,杉並区,あり,5000000,1997-04-06
22461,男性,目黒区,なし,6200000,1966-06-21
22462,男性,品川区,あり,4900000,1986-05-04
22463,女性,目黒区,なし,6100000,1986-02-02
22464,女性,品川区,なし,3300000,1993-02-26
22465,男性,杉並区,あり,3000000,1988-04-26
22466,男性,目黒区,なし,5900000,1998-01-26
22467,女性,杉並区,あり,4800000,1975-10-16
22468,男性,世田谷区,なし,3100000,1989-09-21
22469,女性,世田谷区,なし,3300000,1985-09-15
22470,男性,杉並区,なし,3100000,1993-10-01
22471,女性,杉並区,なし,6000000,1975-12-11
22472,男性,目黒区,なし,5200000,1977-03-11
22473,男性,杉並区,あり,4600000,1975-03-18
22474,男性,杉並区,なし,5400000,1974-05-21
22475,女性,世田谷区,あり,6000000,1965-10-18
22476,男性,目黒区,あり,4600000,1967-09-08
22477,男性,目黒区,あり,5100000,1976-11-10
22478,男性,世田谷区,あり,7800000,1962-04-08
22479,女性,杉並区,あり,7000000,1980-04-22
22480,女性,目黒区,なし,5400000,1989-05-28
22481,女性,杉並区,なし,2300000,2002-04-08
22482,女性,品川区,あり,3600000,1968-07-10
22483,女性,目黒区,なし,6400000,1981-10-09
22484,女性,世田谷区,あり,4800000,1987-08-17
22485,男性,杉並区,あり,6100000,1998-11-05
22486,女性,世田谷区,なし,5600000,1990-06-19
22487,女性,杉並区,なし,4000000,1995-08-17
22488,女性,杉並区,なし,7400000,1962-03-06
22489,男性,品川区,なし,4100000,1976-08-11
22490,女性,品川区,なし,7500000,1968-10-17
22491,男性,品川区,あり,6500000,1972-01-08
22492,男性,目黒区,なし,4900000,1971-02-14
22493,男性,目黒区,なし,7500000,1962-06-22
22494,男性,杉並区,なし,5500000,1997-03-16
22495,男性,品川区,あり,4500000,1975-01-03
22496,女性,品川区,あり,4200000,1988-08-25
22497,女性,杉並区,あり,5300000,1986-11-06
22498,男性,世田谷区,あり,3400000,1995-06-19
22499,男性,世田谷区,あり,3000000,1981-01-09
22500,女性,世田谷区,なし,4900000,1960-08-03
22501,女性,杉並区,なし,3500000,1989-06-09
22502,女性,品川区,あり,5100000,1987-08-26
22503,女性,世田谷区,なし,4200000,1975-03-22
22504,男性,杉並区,なし,4300000,1980-07-16
22505,女性,杉並区,なし,7200000,1972-06-03
22506,女性,世田谷区,あり,4800000,1977-01-03
22507,女性,目黒区,なし,7200000,1984-10-18
22508,女性,品川区,なし,4700000,1971-10-10
22509,男性,品川区,あり,4800000,1986-09-13
22510,男性,世田谷区,なし,3800000,1979-02-23
22511,男性,品川区,なし,2700000,1991-09-22
22512,男性,杉並区,あり,3800000,1999-04-23
22513,男性,目黒区,あり,5000000,1980-02-24
22514,女性,杉並区,あり,7100000,1980-07-16
22515,女性,杉並区,あり,7100000,1969-01-11
22516,男性,品川区,あり,5000000,1991-02-21
22517,女性,世田谷区,なし,4700000,1969-01-21
22518,男性,杉並区,あり,3600000,1989-12-18
22519,男性,目黒区,なし,4800000,1978-02-16
22520,男性,世田谷区,あり,5900000,1990-08-19
22521,女性,品川区,なし,5700000,1976-03-17
22522,男性,目黒区,なし,3500000,1995-12-04
22523,女性,品川区,なし,5000000,1959-05-06
22524,男性,目黒区,なし,3900000,1998-02-15
22525,女性,杉並区,なし,6900000,1961-07-27
22526,男性,世田谷区,なし,4900000,1967-09-18
22527,男性,品川区,あり,3500000,1999-01-02
22528,女性,品川区,あり,6100000,1987-08-15
22529,女性,杉並区,なし,3900000,1981-05-14
22530,女性,杉並区,あり,6900000,1989-12-06
22531,男性,世田谷区,あり,4200000,1991-09-04
22532,女性,目黒区,なし,6900000,1968-01-06
22533,男性,世田谷区,あり,4800000,1964-10-22
22534,男性,世田谷区,あり,5000000,1982-11-08
22535,女性,品川区,あり,3700000,1994-11-04
22536,女性,目黒区,あり,3200000,1989-04-17
22537,女性,目黒区,あり,6600000,1994-09-04
22538,男性,世田谷区,なし,5400000,1992-09-27
22539,男性,杉並区,なし,7400000,1968-07-25
22540,女性,目黒区,なし,7200000,1982-06-12
22541,女性,杉並区,あり,4600000,1999-07-21
22542,男性,品川区,あり,2800000,1961-07-24
22543,男性,品川区,なし,6400000,1987-12-12
22544,女性,世田谷区,なし,5100000,1981-09-04
22545,男性,杉並区,あり,6900000,1979-07-25
22546,男性,杉並区,なし,5500000,1976-03-20
22547,男性,世田谷区,なし,7000000,1971-09-04
22548,女性,世田谷区,あり,6300000,1963-05-13
22549,男性,目黒区,なし,5600000,1984-07-05
22550,男性,品川区,あり,3900000,1994-07-03
22551,女性,杉並区,あり,4700000,1983-01-21
22552,女性,目黒区,なし,6300000,1975-03-11
22553,男性,世田谷区,なし,5800000,1971-09-02
22554,女性,杉並区,なし,5700000,1984-06-13
22555,女性,目黒区,なし,7600000,1967-03-26
22556,女性,目黒区,なし,3900000,1973-12-27
22557,女性,杉並区,あり,7800000,1978-10-13
22558,女性,品川区,なし,2800000,1993-06-17
22559,女性,杉並区,なし,3300000,1970-10-08
22560,女性,杉並区,なし,1700000,2002-06-20
22561,男性,世田谷区,あり,7200000,1962-10-07
22562,女性,世田谷区,あり,6700000,1980-06-06
22563,女性,品川区,なし,5600000,1968-06-22
22564,男性,目黒区,なし,4100000,1989-07-23
22565,女性,世田谷区,なし,6800000,1982-05-17
22566,男性,品川区,あり,6000000,1970-09-20
22567,女性,品川区,あり,6500000,1971-12-17
22568,女性,目黒区,なし,6100000,1966-12-17
22569,男性,杉並区,なし,5700000,1977-10-23
22570,男性,杉並区,なし,3100000,1994-05-21
22571,女性,世田谷区,なし,4800000,1977-05-03
22572,女性,世田谷区,あり,4600000,1987-03-14
22573,男性,世田谷区,あり,6400000,1989-04-09
22574,男性,目黒区,あり,4800000,1989-01-06
22575,女性,目黒区,あり,6500000,1993-03-09
22576,男性,世田谷区,なし,4700000,1975-04-10
22577,男性,杉並区,なし,7000000,1963-04-18
22578,男性,品川区,あり,4900000,1972-03-05
22579,女性,杉並区,なし,6000000,1993-02-27
22580,女性,品川区,あり,3700000,1991-11-21
22581,女性,目黒区,なし,6200000,1975-03-26
22582,男性,世田谷区,なし,5700000,1971-10-10
22583,男性,品川区,あり,4300000,1993-05-16
22584,女性,品川区,あり,5500000,1974-04-04
22585,女性,品川区,なし,6500000,1981-10-13
22586,女性,杉並区,あり,3500000,1986-12-12
22587,男性,品川区,なし,7400000,1978-10-17
22588,女性,杉並区,あり,5300000,1998-01-06
22589,男性,品川区,なし,4700000,1982-04-04
22590,男性,目黒区,あり,3100000,1989-12-02
22591,女性,世田谷区,あり,4800000,1971-04-04
22592,女性,目黒区,なし,5500000,1986-07-09
22593,女性,目黒区,あり,7000000,1986-02-17
22594,男性,目黒区,あり,6600000,1978-04-12
22595,女性,杉並区,なし,6700000,1972-04-15
22596,女性,杉並区,あり,5200000,1987-08-05
22597,男性,目黒区,なし,3400000,1982-07-16
22598,女性,品川区,なし,5900000,1986-08-13
22599,男性,世田谷区,なし,6600000,1975-02-12
22600,女性,品川区,あり,4200000,1984-06-22
22601,女性,品川区,あり,6700000,1976-03-25
22602,男性,目黒区,あり,3300000,2002-01-01
22603,男性,杉並区,あり,5800000,1970-09-27
22604,男性,世田谷区,あり,6300000,1985-10-03
22605,男性,世田谷区,なし,6200000,1985-12-02
22606,女性,世田谷区,あり,3600000,1983-07-18
22607,男性,目黒区,あり,7900000,1976-08-25
22608,男性,杉並区,なし,4100000,1993-02-27
22609,女性,杉並区,あり,4400000,1989-07-16
22610,男性,目黒区,なし,4900000,1975-07-04
22611,女性,世田谷区,あり,5300000,1990-09-17
22612,女性,世田谷区,あり,4800000,1977-11-28
22613,男性,世田谷区,あり,5100000,1971-11-27
22614,女性,品川区,あり,3100000,1999-09-22
22615,男性,杉並区,なし,5500000,1973-02-11
22616,男性,杉並区,なし,5800000,1991-03-23
22617,女性,目黒区,あり,5500000,1963-02-20
22618,男性,世田谷区,あり,3100000,1989-10-20
22619,女性,品川区,なし,6700000,1984-06-18
22620,男性,杉並区,なし,7400000,1981-11-09
22621,女性,目黒区,あり,6000000,1969-10-20
22622,男性,目黒区,あり,7000000,1973-06-17
22623,男性,品川区,なし,4400000,1992-07-20
22624,男性,目黒区,なし,6300000,1974-05-10
22625,女性,目黒区,なし,4700000,1964-05-27
22626,女性,目黒区,あり,5000000,1968-07-16
22627,男性,目黒区,なし,3500000,1978-03-10
22628,男性,杉並区,なし,6000000,1978-03-18
22629,男性,杉並区,なし,4800000,1994-12-03
22630,女性,杉並区,なし,4200000,1964-11-08
22631,女性,目黒区,あり,7200000,1988-10-14
22632,女性,世田谷区,なし,5800000,1994-02-25
22633,女性,世田谷区,あり,4200000,1986-11-01
22634,男性,世田谷区,なし,7200000,1989-02-26
22635,女性,品川区,なし,6800000,1977-05-14
22636,女性,品川区,あり,4500000,1974-12-08
22637,男性,杉並区,あり,4800000,2002-11-04
22638,男性,品川区,あり,2800000,1987-05-07
22639,女性,目黒区,なし,6000000,1995-10-20
22640,男性,目黒区,なし,6700000,1982-01-07
22641,女性,杉並区,なし,4400000,1974-06-03
22642,男性,世田谷区,あり,5900000,1967-03-04
22643,女性,杉並区,あり,6300000,1983-01-09
22644,女性,品川区,なし,4100000,1990-09-19
22645,女性,世田谷区,なし,5600000,1987-02-25
22646,男性,目黒区,あり,6300000,1970-04-08
22647,女性,杉並区,あり,6700000,1984-08-16
22648,女性,杉並区,なし,7200000,1985-12-23
22649,女性,世田谷区,なし,7200000,1973-02-16
22650,男性,目黒区,あり,6000000,1992-04-14
22651,男性,世田谷区,あり,6400000,1977-03-02
22652,男性,杉並区,あり,4700000,1971-08-16
22653,男性,品川区,あり,3300000,1981-10-24
22654,男性,世田谷区,あり,5700000,1978-04-17
22655,男性,品川区,なし,3700000,1992-12-21
22656,女性,世田谷区,なし,3800000,1991-10-03
22657,女性,杉並区,あり,6400000,1997-11-22
22658,女性,世田谷区,なし,4200000,1976-09-17
22659,女性,品川区,あり,6900000,1968-03-27
22660,女性,目黒区,なし,4100000,1976-05-22
22661,男性,品川区,あり,6800000,1967-12-11
22662,女性,品川区,あり,4500000,1991-10-17
22663,女性,世田谷区,なし,5100000,1969-07-02
22664,女性,杉並区,あり,4000000,1979-12-05
22665,女性,目黒区,なし,6000000,1973-06-13
22666,女性,世田谷区,なし,4200000,1992-02-08
22667,男性,世田谷区,あり,5600000,1981-07-19
22668,女性,品川区,なし,4500000,1975-08-25
22669,女性,品川区,なし,6500000,1964-09-18
22670,女性,杉並区,なし,2700000,1998-11-10
22671,男性,目黒区,あり,3800000,1994-05-25
22672,男性,杉並区,なし,7700000,1984-07-24
22673,男性,世田谷区,あり,7100000,1987-08-14
22674,女性,世田谷区,あり,5700000,1994-04-18
22675,女性,世田谷区,なし,5100000,1988-02-28
22676,男性,品川区,なし,5500000,1988-02-01
22677,女性,杉並区,あり,3900000,1974-12-11
22678,女性,目黒区,なし,4800000,1981-03-04
22679,男性,世田谷区,あり,4700000,1982-03-04
22680,女性,世田谷区,あり,4900000,1975-07-10
22681,女性,世田谷区,なし,4700000,1981-12-08
22682,女性,品川区,なし,6900000,1975-11-17
22683,女性,目黒区,なし,7000000,1968-01-17
22684,女性,品川区,なし,4900000,1973-03-26
22685,女性,杉並区,あり,5100000,1966-02-24
22686,女性,品川区,なし,5500000,1967-10-23
22687,男性,杉並区,あり,4600000,1985-09-09
22688,女性,目黒区,なし,4900000,1978-01-19
22689,女性,世田谷区,なし,4000000,1988-08-26
22690,女性,品川区,なし,7400000,1981-04-08
22691,男性,目黒区,なし,5800000,1974-12-12
22692,女性,目黒区,なし,5500000,1961-08-15
22693,女性,品川区,なし,4400000,1967-12-28
22694,女性,世田谷区,なし,5900000,1984-10-19
22695,男性,杉並区,なし,5300000,1983-04-21
22696,男性,世田谷区,なし,5500000,1959-01-20
22697,女性,品川区,なし,2000000,1995-12-18
22698,男性,世田谷区,なし,7800000,1970-11-21
22699,女性,世田谷区,あり,8100000,1986-05-19
22700,女性,目黒区,なし,6700000,1975-09-01
22701,男性,目黒区,なし,7500000,1968-06-26
22702,女性,世田谷区,なし,5900000,1993-10-19
22703,女性,目黒区,あり,4400000,1982-01-28
22704,男性,杉並区,なし,5400000,1976-03-28
22705,女性,世田谷区,あり,5900000,1967-09-14
22706,女性,品川区,あり,4200000,1973-08-18
22707,女性,世田谷区,なし,5300000,1967-12-02
22708,女性,目黒区,あり,6100000,1970-12-23
22709,女性,世田谷区,あり,3900000,1983-01-06
22710,男性,品川区,あり,4800000,1999-10-09
22711,男性,目黒区,なし,3200000,1982-11-02
22712,女性,目黒区,あり,6400000,1981-09-13
22713,女性,品川区,あり,5600000,1969-06-01
22714,女性,世田谷区,なし,5900000,1979-05-02
22715,女性,目黒区,あり,3400000,1977-04-10
22716,女性,杉並区,あり,7100000,1965-04-12
22717,男性,目黒区,あり,3100000,1994-09-22
22718,女性,目黒区,なし,7800000,1967-05-03
22719,男性,杉並区,なし,4500000,1991-12-08
22720,女性,杉並区,なし,6700000,1966-02-22
22721,女性,品川区,なし,8000000,1964-09-18
22722,女性,品川区,あり,5800000,1991-02-20
22723,女性,品川区,あり,3200000,1989-07-19
22724,女性,目黒区,あり,6900000,1971-09-07
22725,男性,品川区,なし,5100000,1973-03-22
22726,男性,世田谷区,あり,8300000,1970-05-27
22727,男性,目黒区,なし,3500000,1984-11-06
22728,男性,杉並区,なし,6400000,1996-03-02
22729,女性,世田谷区,あり,4000000,1970-02-15
22730,女性,杉並区,あり,2300000,1995-11-22
22731,男性,杉並区,あり,5800000,1984-01-02
22732,女性,目黒区,なし,4800000,1996-01-05
22733,女性,目黒区,あり,4500000,1978-07-21
22734,女性,杉並区,なし,3800000,1995-08-26
22735,男性,世田谷区,あり,3800000,1978-02-06
22736,男性,杉並区,あり,6600000,1978-09-11
22737,男性,目黒区,あり,5600000,1995-05-18
22738,男性,品川区,なし,4300000,1986-05-27
22739,男性,品川区,あり,5800000,1973-03-22
22740,女性,品川区,なし,6200000,1982-12-13
22741,女性,目黒区,あり,5000000,1983-05-06
22742,男性,目黒区,なし,8400000,1979-06-08
22743,女性,品川区,あり,7800000,1969-09-27
22744,男性,世田谷区,なし,6300000,1961-08-07
22745,男性,品川区,なし,3900000,1987-03-27
22746,女性,世田谷区,なし,4200000,1992-08-21
22747,女性,杉並区,あり,5000000,1993-12-10
22748,女性,世田谷区,あり,6600000,1969-11-26
22749,男性,目黒区,あり,4200000,1985-07-16
22750,女性,品川区,あり,4500000,1972-03-16
22751,女性,品川区,あり,3500000,1980-12-10
22752,女性,杉並区,なし,5700000,1984-09-06
22753,男性,目黒区,なし,6800000,1974-08-11
22754,男性,品川区,なし,5500000,1970-01-22
22755,女性,世田谷区,あり,3000000,1992-07-12
22756,男性,品川区,なし,1900000,1997-09-18
22757,女性,目黒区,あり,4200000,1979-12-20
22758,男性,杉並区,あり,5400000,1997-01-17
22759,男性,目黒区,なし,5000000,1969-03-15
22760,男性,杉並区,なし,3500000,1958-08-13
22761,女性,目黒区,あり,3900000,1964-06-05
22762,女性,目黒区,なし,4700000,1980-08-26
22763,男性,杉並区,あり,4100000,1991-10-11
22764,女性,杉並区,あり,6300000,1998-04-08
22765,男性,目黒区,あり,7600000,1984-02-01
22766,女性,世田谷区,なし,6000000,1979-11-02
22767,女性,杉並区,あり,2900000,2002-08-07
