顧客番号,性別,居住地区,持ち家,年収,生年月日
11914,女性,品川区,あり,6500000,1978-01-09
11915,女性,目黒区,なし,5800000,1975-11-12
11916,女性,目黒区,あり,6200000,1992-03-25
11917,女性,杉並区,あり,7200000,1969-01-09
11918,男性,目黒区,あり,5800000,1988-04-20
11919,女性,杉並区,あり,6100000,1976-03-20
11920,男性,杉並区,なし,4600000,1991-04-05
11921,女性,世田谷区,あり,5200000,1976-04-03
11922,女性,品川区,なし,4400000,1988-10-11
11923,男性,世田谷区,なし,6000000,1965-09-24
11924,女性,目黒区,なし,4000000,1964-07-07
11925,男性,世田谷区,なし,2100000,2002-05-05
11926,女性,品川区,なし,5400000,1976-11-06
11927,男性,杉並区,なし,6400000,1977-02-24
11928,女性,世田谷区,あり,4300000,1983-06-10
11929,男性,世田谷区,なし,3900000,1990-07-18
11930,男性,目黒区,なし,2900000,1981-04-20
11931,女性,世田谷区,なし,5800000,1981-11-12
11932,男性,世田谷区,あり,5700000,1997-10-20
11933,女性,杉並区,あり,5900000,1976-11-22
11934,女性,杉並区,あり,3800000,1998-05-04
11935,女性,杉並区,あり,2000000,1999-01-12
11936,男性,品川区,あり,6200000,1985-01-02
11937,男性,世田谷区,なし,6600000,1986-01-26
11938,男性,目黒区,あり,5800000,1977-11-10
11939,女性,品川区,あり,6000000,1997-08-04
11940,男性,目黒区,あり,6800000,1996-04-21
11941,女性,世田谷区,あり,3700000,1984-01-19
11942,女性,杉並区,あり,2700000,2001-10-04
11943,女性,杉並区,なし,8400000,1981-12-28
11944,男性,目黒区,あり,1700000,1996-10-12
11945,男性,品川区,あり,4200000,1976-11-06
11946,男性,世田谷区,なし,2400000,1989-08-15
11947,男性,杉並区,あり,6200000,2001-07-22
11948,男性,世田谷区,なし,4900000,1987-02-01
11949,男性,品川区,あり,6000000,1978-03-28
11950,男性,杉並区,あり,3000000,1986-08-14
11951,男性,目黒区,あり,6400000,1973-11-20
11952,男性,目黒区,なし,7200000,1981-05-11
11953,男性,杉並区,なし,4300000,1986-12-16
11954,男性,杉並区,あり,7800000,1969-03-03
11955,女性,品川区,あり,4400000,1973-06-05
11956,男性,杉並区,なし,3900000,1971-01-27
11957,女性,品川区,なし,7900000,1965-12-21
11958,女性,目黒区,なし,7300000,1973-06-06
11959,男性,杉並区,あり,3600000,1985-01-17
11960,女性,杉並区,なし,6100000,1968-06-25
11961,男性,杉並区,なし,3000000,1991-06-03
11962,女性,目黒区,あり,4600000,1964-09-19
11963,女性,世田谷区,あり,4700000,1990-11-19
11964,男性,目黒区,あり,7300000,1987-04-01
11965,女性,世田谷区,なし,3900000,1991-03-10
11966,男性,品川区,あり,6800000,1974-05-05
11967,女性,品川区,なし,6000000,1983-03-04
11968,女性,目黒区,あり,4400000,1967-03-28
11969,女性,杉並区,なし,5200000,1982-05-17
11970,男性,目黒区,なし,5400000,1981-02-14
11971,女性,杉並区,なし,8300000,1978-06-03
11972,男性,世田谷区,なし,3000000,1982-01-22
11973,男性,品川区,なし,3000000,1967-06-10
11974,女性,目黒区,なし,5600000,1977-09-19
11975,男性,杉並区,なし,6700000,1964-05-04
11976,男性,品川区,なし,4600000,1988-11-11
11977,男性,目黒区,なし,5900000,1988-01-20
11978,男性,品川区,なし,4300000,1992-03-19
11979,女性,目黒区,なし,3900000,1994-07-18
11980,女性,品川区,あり,5000000,1963-12-08
11981,女性,品川区,あり,4500000,1976-07-22
11982,男性,杉並区,あり,3900000,1995-07-13
11983,女性,品川区,あり,5000000,1963-05-27
11984,女性,世田谷区,なし,7200000,1990-12-25
11985,男性,世田谷区,なし,6900000,1976-12-11
11986,男性,世田谷区,なし,8000000,1976-08-28
11987,女性,目黒区,あり,4400000,1994-12-21
11988,男性,杉並区,あり,6700000,1975-01-06
11989,男性,目黒区,なし,3700000,1999-03-06
11990,男性,杉並区,なし,4000000,1977-04-12
11991,女性,杉並区,なし,7000000,1981-04-28
11992,女性,品川区,なし,7400000,1976-05-16
11993,男性,品川区,あり,5500000,1975-12-01
11994,男性,品川区,なし,3700000,1992-10-11
11995,女性,杉並区,あり,3200000,1997-12-24
11996,女性,目黒区,あり,3400000,1985-05-22
11997,男性,世田谷区,あり,8000000,1978-05-23
11998,男性,杉並区,なし,5700000,1972-12-03
11999,男性,杉並区,なし,5800000,1980-03-06
12000,女性,品川区,あり,6800000,1987-07-26
12001,女性,世田谷区,あり,7900000,1979-08-16
12002,女性,目黒区,あり,3400000,1989-01-16
12003,女性,杉並区,あり,6100000,1987-09-12
12004,女性,目黒区,あり,7500000,1973-04-23
12005,女性,杉並区,あり,6400000,1983-06-09
12006,男性,品川区,あり,7500000,1975-04-24
12007,女性,品川区,なし,6600000,1995-07-23
12008,女性,杉並区,あり,3100000,1992-02-06
12009,女性,目黒区,あり,4600000,1983-07-18
12010,男性,品川区,あり,2800000,1996-10-20
12011,女性,世田谷区,なし,7100000,1981-01-13
12012,男性,世田谷区,あり,7100000,1967-04-11
12013,女性,品川区,あり,5100000,1995-03-02
12014,男性,目黒区,あり,4700000,1989-03-22
12015,男性,杉並区,なし,7600000,1970-11-17
12016,男性,目黒区,あり,6800000,1982-04-23
12017,女性,品川区,あり,5100000,1958-10-14
12018,男性,杉並区,あり,3800000,1996-09-03
12019,男性,杉並区,なし,5200000,2000-07-11
12020,男性,杉並区,あり,4900000,1993-03-21
12021,男性,目黒区,あり,4900000,1977-05-23
12022,女性,品川区,なし,4600000,1973-07-23
12023,女性,目黒区,なし,6600000,1987-01-18
12024,女性,目黒区,なし,7200000,1977-01-02
12025,男性,目黒区,なし,3900000,1982-02-27
12026,男性,品川区,なし,3700000,1974-03-25
12027,女性,目黒区,あり,3200000,2000-07-05
12028,男性,世田谷区,なし,5600000,1982-12-11
12029,男性,世田谷区,あり,7000000,1976-07-13
12030,女性,杉並区,あり,3700000,1974-12-26
12031,女性,杉並区,なし,7800000,1969-12-15
12032,男性,品川区,なし,3500000,1999-01-11
12033,女性,世田谷区,なし,7300000,1974-06-27
12034,女性,品川区,なし,2600000,1988-12-04
12035,男性,杉並区,なし,4100000,1962-04-16
12036,女性,杉並区,あり,6700000,1985-06-23
12037,女性,杉並区,あり,4200000,1994-02-25
12038,女性,品川区,あり,7300000,1983-03-14
12039,男性,世田谷区,なし,3200000,1987-02-16
12040,女性,目黒区,なし,7900000,1988-04-16
12041,女性,杉並区,あり,2700000,1985-04-05
12042,男性,世田谷区,あり,5100000,1986-05-15
12043,女性,品川区,あり,7800000,1968-04-27
12044,男性,世田谷区,あり,7400000,1962-10-17
12045,男性,目黒区,あり,4300000,1990-03-26
12046,男性,世田谷区,あり,6200000,1965-11-24
12047,女性,目黒区,なし,5200000,1970-06-17
12048,男性,品川区,あり,2400000,2001-07-12
12049,女性,杉並区,なし,7600000,1963-12-02
12050,男性,目黒区,あり,5200000,1962-02-19
12051,女性,目黒区,なし,4200000,1994-08-25
12052,男性,目黒区,なし,7600000,1988-08-07
12053,男性,品川区,あり,7000000,1977-02-26
12054,女性,世田谷区,なし,8000000,1960-10-16
12055,男性,目黒区,あり,4100000,1968-02-27
12056,男性,目黒区,なし,3800000,1993-07-08
12057,女性,目黒区,なし,6800000,1961-02-26
12058,女性,杉並区,なし,4600000,1960-04-01
12059,女性,世田谷区,なし,5400000,1975-06-23
12060,男性,杉並区,なし,5500000,1966-09-07
12061,女性,品川区,なし,6800000,1961-07-07
12062,女性,品川区,なし,3800000,1979-04-07
12063,男性,品川区,なし,3000000,1994-02-26
12064,女性,品川区,あり,5600000,1969-01-12
12065,男性,目黒区,あり,4200000,1964-04-19
12066,男性,目黒区,あり,5500000,1976-11-05
12067,女性,品川区,あり,5300000,1963-05-26
12068,男性,杉並区,なし,7200000,1976-01-03
12069,女性,杉並区,あり,4200000,1990-12-09
12070,女性,杉並区,なし,5700000,1972-02-09
12071,女性,目黒区,あり,3800000,1985-02-24
12072,男性,世田谷区,なし,7200000,1964-03-18
12073,男性,世田谷区,なし,3700000,1994-04-24
12074,女性,杉並区,なし,7100000,1969-12-28
12075,女性,目黒区,あり,4800000,1959-01-03
12076,男性,目黒区,あり,7700000,1973-06-07
12077,女性,杉並区,なし,4800000,1987-01-06
12078,女性,世田谷区,あり,7000000,1980-07-20
12079,男性,世田谷区,なし,4100000,1979-11-27
12080,女性,杉並区,なし,5100000,1981-12-04
12081,男性,目黒区,あり,7200000,1978-09-14
12082,男性,品川区,あり,7200000,1960-03-25
12083,男性,杉並区,あり,6800000,1960-01-04
12084,女性,品川区,なし,6100000,1992-02-25
12085,女性,品川区,なし,6300000,1987-02-16
12086,女性,品川区,あり,5000000,1974-09-10
12087,男性,品川区,あり,4900000,1994-05-19
12088,女性,世田谷区,なし,4400000,1971-04-06
12089,男性,杉並区,あり,5400000,1996-06-22
12090,男性,世田谷区,なし,7100000,1977-01-11
12091,男性,目黒区,あり,6600000,1982-03-25
12092,女性,品川区,あり,4200000,1965-08-15
12093,女性,目黒区,なし,5600000,1969-07-06
12094,男性,品川区,あり,8000000,1970-12-22
12095,女性,品川区,なし,7000000,1963-09-12
12096,男性,世田谷区,あり,5800000,1989-11-17
12097,男性,目黒区,あり,7500000,1975-04-16
12098,男性,杉並区,あり,4800000,1985-11-12
12099,男性,品川区,あり,7000000,1973-11-15
12100,男性,品川区,なし,4900000,1972-07-27
12101,男性,杉並区,あり,3400000,1998-06-18
12102,女性,杉並区,あり,2300000,1991-09-27
12103,女性,杉並区,なし,5500000,1984-07-23
12104,男性,目黒区,なし,5200000,1974-01-27
12105,男性,世田谷区,あり,5500000,1993-04-28
12106,女性,品川区,なし,5700000,1985-12-02
12107,男性,世田谷区,なし,7300000,1966-10-18
12108,女性,品川区,なし,5200000,1981-12-01
12109,男性,目黒区,あり,6400000,1972-02-19
12110,女性,世田谷区,なし,2900000,1989-11-26
12111,女性,品川区,あり,6900000,1964-09-09
12112,女性,目黒区,なし,5200000,1984-08-21
12113,女性,杉並区,なし,6500000,1976-05-04
12114,女性,世田谷区,なし,2400000,1995-01-13
12115,女性,世田谷区,あり,5500000,1991-12-07
12116,女性,世田谷区,なし,5100000,1981-07-10
12117,男性,世田谷区,なし,3900000,1960-01-04
12118,女性,杉並区,あり,3400000,1993-04-02
12119,男性,品川区,なし,5700000,1962-01-05
12120,女性,杉並区,なし,3900000,1978-11-11
12121,男性,品川区,なし,7100000,1967-01-18
12122,女性,世田谷区,あり,4600000,1971-07-10
12123,男性,品川区,なし,5800000,1970-01-05
12124,男性,目黒区,あり,5700000,1988-01-10
12125,女性,目黒区,あり,6600000,1975-10-14
12126,男性,世田谷区,あり,7500000,1977-04-15
12127,女性,品川区,なし,5700000,1981-01-21
12128,女性,品川区,あり,3800000,1986-03-25
12129,女性,目黒区,あり,6300000,1983-12-09
12130,女性,杉並区,あり,4800000,1987-02-24
12131,女性,目黒区,あり,4200000,1983-10-11
12132,男性,品川区,あり,4300000,1964-03-07
12133,男性,杉並区,なし,3600000,1996-11-16
12134,女性,杉並区,あり,7000000,1987-12-14
12135,男性,品川区,なし,4000000,1965-06-04
12136,男性,目黒区,なし,3900000,1997-09-21
12137,男性,品川区,あり,7900000,1974-06-08
12138,男性,杉並区,なし,4700000,1975-11-22
12139,女性,杉並区,なし,7500000,1972-08-27
12140,男性,杉並区,あり,3400000,1959-08-06
12141,女性,杉並区,あり,7100000,1986-07-21
12142,女性,目黒区,なし,4500000,1982-03-17
12143,男性,杉並区,あり,5000000,1989-07-05
12144,女性,杉並区,なし,7100000,1970-01-17
12145,女性,目黒区,あり,2900000,1998-04-21
12146,男性,杉並区,あり,3500000,1995-06-14
12147,男性,目黒区,あり,6300000,1966-07-20
12148,男性,世田谷区,なし,4500000,1963-06-04
12149,女性,世田谷区,なし,8100000,1968-03-28
12150,男性,杉並区,なし,6400000,1970-08-20
12151,女性,杉並区,なし,4800000,1966-02-21
12152,男性,杉並区,なし,5500000,1991-08-28
12153,女性,品川区,あり,5600000,1957-07-15
12154,男性,世田谷区,あり,4700000,1981-04-22
12155,男性,杉並区,なし,6600000,1980-04-28
12156,女性,世田谷区,なし,6000000,1972-05-13
12157,男性,杉並区,あり,4400000,1975-08-26
12158,女性,品川区,あり,4200000,1958-05-05
12159,女性,杉並区,あり,5000000,1983-11-08
12160,男性,品川区,あり,6700000,1975-09-21
12161,女性,目黒区,なし,1900000,1997-02-27
12162,男性,品川区,なし,4400000,1979-06-22
12163,男性,品川区,なし,4200000,1986-02-05
12164,男性,目黒区,なし,4600000,1976-09-26
12165,女性,杉並区,なし,5200000,1967-03-02
12166,男性,品川区,あり,6500000,1975-07-26
12167,女性,杉並区,なし,2700000,1985-05-16
12168,女性,品川区,あり,5800000,1980-11-09
12169,女性,世田谷区,あり,4500000,1963-03-21
12170,男性,世田谷区,なし,3900000,1982-07-23
12171,男性,品川区,なし,4800000,1992-04-27
12172,女性,目黒区,あり,3700000,1967-03-19
12173,男性,世田谷区,なし,6300000,1984-10-28
12174,男性,品川区,なし,6800000,1974-12-18
12175,男性,品川区,あり,7000000,1984-03-03
12176,男性,世田谷区,なし,6400000,1981-04-28
12177,男性,杉並区,なし,3400000,1970-02-28
12178,男性,目黒区,あり,5100000,1974-12-09
12179,女性,品川区,なし,4500000,1979-12-15
12180,女性,目黒区,なし,6000000,1976-03-28
12181,女性,品川区,あり,3900000,1984-09-12
12182,女性,品川区,なし,6500000,1972-11-16
12183,男性,品川区,あり,6000000,1965-12-16
12184,男性,杉並区,あり,4700000,1986-07-04
12185,女性,杉並区,なし,6200000,1975-04-04
12186,女性,世田谷区,あり,8000000,1976-02-13
12187,女性,品川区,あり,5200000,1995-08-09
12188,男性,世田谷区,あり,3700000,1979-06-28
12189,女性,目黒区,あり,6700000,1980-01-23
12190,男性,世田谷区,あり,4600000,1993-09-21
12191,男性,杉並区,なし,3800000,1998-01-22
12192,男性,世田谷区,なし,6200000,1958-06-20
12193,女性,世田谷区,あり,5400000,1975-04-06
12194,女性,品川区,なし,5000000,1979-09-18
12195,男性,品川区,なし,4900000,1988-08-22
12196,女性,目黒区,なし,5800000,1979-05-16
12197,女性,世田谷区,なし,5900000,1980-10-21
12198,女性,品川区,あり,4400000,1990-11-12
12199,男性,目黒区,あり,3700000,1990-06-23
12200,男性,杉並区,あり,7000000,1966-03-14
12201,男性,目黒区,あり,4900000,2002-04-23
12202,男性,目黒区,なし,8000000,1973-11-19
12203,女性,杉並区,あり,7200000,1971-04-02
12204,男性,杉並区,あり,6600000,1979-03-20
12205,男性,杉並区,あり,7300000,1988-05-19
12206,男性,杉並区,なし,7100000,1977-08-01
12207,女性,杉並区,あり,6700000,1969-12-20
12208,男性,目黒区,あり,8400000,1967-10-04
12209,男性,杉並区,なし,4000000,1967-04-10
12210,女性,目黒区,なし,5300000,1984-06-13
12211,女性,目黒区,なし,7700000,1975-10-02
12212,女性,目黒区,なし,2800000,1994-02-01
12213,男性,世田谷区,なし,4600000,1979-01-06
12214,男性,杉並区,なし,4300000,1994-11-13
12215,女性,世田谷区,あり,5400000,1989-12-22
12216,女性,杉並区,なし,4200000,1986-08-01
12217,男性,目黒区,なし,6500000,1985-04-06
12218,男性,品川区,あり,4500000,1985-04-09
12219,男性,世田谷区,あり,6400000,1981-09-13
12220,男性,世田谷区,なし,1800000,2001-02-22
12221,男性,目黒区,あり,3200000,1999-02-24
12222,女性,世田谷区,あり,5500000,1984-10-22
12223,女性,目黒区,あり,6800000,1977-01-11
12224,女性,杉並区,あり,4100000,1970-01-19
12225,男性,杉並区,なし,6100000,1984-01-09
12226,女性,目黒区,あり,7100000,1975-01-03
12227,男性,品川区,あり,7700000,1961-06-26
12228,男性,世田谷区,あり,3800000,1993-03-18
12229,女性,世田谷区,あり,4700000,1990-12-17
12230,男性,品川区,あり,5600000,1997-10-08
12231,男性,目黒区,あり,6600000,1978-04-24
12232,女性,品川区,なし,5800000,1988-09-26
12233,男性,目黒区,なし,5800000,1992-12-18
12234,男性,目黒区,なし,4900000,1983-02-03
12235,男性,目黒区,なし,3800000,1983-06-07
12236,女性,目黒区,なし,5300000,1995-10-12
12237,女性,品川区,なし,6300000,1983-11-15
12238,男性,杉並区,なし,6000000,1992-09-01
12239,男性,目黒区,あり,8000000,1972-06-16
12240,男性,目黒区,あり,6400000,1988-02-18
12241,女性,世田谷区,なし,4800000,1984-12-10
12242,男性,品川区,あり,5400000,1969-08-16
12243,女性,杉並区,なし,6000000,1990-01-07
